date,open,close,sma5,km_signal,km_action,km_shares,lstm_signal,lstm_action,lstm_shares,lgbm_signal,lgbm_action,lgbm_shares,ppo_signal,ppo_action,ppo_shares,tfm_signal,tfm_action,tfm_shares,uv_signal,uv_action,uv_shares,td3_signal,td3_action,td3_shares
2023-06-14,3.22,3.26,3.23,mild_buy,hold,,mild_buy,buy,3700,mild_sell,hold,,hold,hold,,mild_sell,hold,,disagree,hold,,strong_sell,hold,
2023-06-15,3.24,3.26,3.23,mild_buy,hold,,mild_buy,hold,,hold,hold,,strong_buy,hold,,hold,sell,11300,buy,hold,,strong_sell,hold,
2023-06-16,3.25,3.25,3.24,mild_buy,hold,,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2023-06-19,3.25,3.19,3.24,strong_sell,hold,,mild_buy,hold,,hold,hold,,hold,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2023-06-20,3.18,3.17,3.23,strong_sell,hold,,mild_buy,buy,1900,mild_buy,hold,,hold,hold,,mild_buy,buy,19200,buy,hold,,strong_buy,buy,30900
2023-06-21,3.16,3.13,3.2,strong_sell,hold,,mild_sell,buy,1000,strong_sell,buy,11000,hold,hold,,mild_buy,hold,,sell,hold,,strong_buy,hold,
2023-06-26,3.12,3.08,3.16,strong_sell,hold,,mild_sell,sell,14600,mild_buy,sell,11000,hold,hold,,mild_buy,hold,,disagree,sell,21400,strong_buy,hold,
2023-06-27,3.08,3.12,3.14,strong_sell,hold,,mild_sell,sell,7300,mild_buy,buy,11200,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_buy,hold,
2023-06-28,3.12,3.12,3.12,strong_sell,hold,,mild_sell,sell,3600,strong_sell,buy,5500,strong_buy,hold,,hold,sell,15200,sell,hold,,hold,hold,
2023-06-29,3.12,3.13,3.12,strong_sell,hold,,mild_sell,sell,1800,mild_sell,sell,16700,strong_buy,hold,,hold,hold,,sell,hold,,strong_sell,hold,
2023-06-30,3.13,3.13,3.12,strong_sell,hold,,mild_sell,sell,900,strong_sell,hold,,hold,hold,,hold,hold,,sell,hold,,mild_sell,sell,30900
2023-07-03,3.12,3.16,3.13,strong_sell,hold,,mild_sell,sell,500,mild_buy,hold,,hold,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-07-04,3.15,3.16,3.14,strong_sell,hold,,mild_sell,sell,200,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_sell,hold,
2023-07-05,3.16,3.13,3.14,strong_sell,hold,,mild_sell,sell,100,hold,hold,,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-07-06,3.13,3.12,3.14,strong_sell,hold,,mild_sell,sell,100,hold,hold,,hold,hold,,hold,buy,7500,hold,hold,,strong_buy,buy,30800
2023-07-07,3.11,3.14,3.14,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_sell,hold,
2023-07-10,3.14,3.17,3.14,mild_buy,hold,,mild_buy,hold,,mild_buy,hold,,hold,hold,,mild_sell,hold,,buy,hold,,strong_buy,sell,30800
2023-07-11,3.16,3.19,3.15,mild_buy,hold,,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,sell,11400,buy,hold,,strong_buy,hold,
2023-07-12,3.19,3.18,3.16,mild_buy,hold,,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2023-07-13,3.18,3.2,3.18,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,hold,,hold,hold,,hold,hold,,strong_buy,hold,
2023-07-14,3.2,3.19,3.19,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,hold,,hold,hold,,hold,hold,,mild_buy,hold,
2023-07-17,3.19,3.22,3.2,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,hold,,mild_sell,hold,,disagree,hold,,strong_sell,hold,
2023-07-18,3.22,3.21,3.2,mild_buy,hold,,mild_buy,hold,,hold,hold,,hold,hold,,hold,sell,5700,hold,hold,,hold,hold,
2023-07-19,3.19,3.25,3.21,hold,hold,,mild_sell,hold,,hold,hold,,hold,hold,,mild_sell,hold,,hold,hold,,strong_sell,hold,
2023-07-20,3.26,3.29,3.23,hold,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,mild_sell,sell,2800,disagree,hold,,strong_sell,hold,
2023-07-21,3.3,3.33,3.26,hold,hold,,strong_buy,hold,,mild_sell,hold,,hold,hold,,mild_sell,sell,1400,disagree,hold,,strong_sell,hold,
2023-07-24,3.3,3.37,3.29,hold,hold,,strong_buy,hold,,mild_sell,hold,,hold,hold,,mild_sell,sell,700,disagree,hold,,strong_sell,hold,
2023-07-25,3.39,3.35,3.32,hold,hold,,strong_sell,hold,,mild_buy,hold,,hold,hold,,hold,sell,400,hold,hold,,strong_sell,hold,
2023-07-26,3.34,3.4,3.35,hold,hold,,strong_sell,sell,100,strong_sell,hold,,hold,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2023-07-27,3.38,3.38,3.37,mild_sell,hold,,strong_sell,hold,,strong_buy,hold,,hold,hold,,hold,sell,400,disagree,hold,,hold,hold,
2023-07-28,3.37,3.43,3.39,hold,hold,,strong_sell,hold,,strong_buy,hold,,hold,hold,,mild_sell,hold,,disagree,hold,,mild_buy,hold,
2023-07-31,3.43,3.5,3.41,hold,hold,,mild_buy,hold,,strong_sell,hold,,hold,hold,,strong_sell,hold,,disagree,hold,,strong_sell,hold,
2023-08-01,3.49,3.63,3.47,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2023-08-02,3.54,3.99,3.59,hold,hold,,strong_sell,hold,,mild_buy,hold,,strong_sell,sell,26700,strong_sell,hold,,sell,hold,,strong_sell,hold,
2023-08-03,3.82,3.72,3.65,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2023-08-04,3.66,3.61,3.69,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2023-08-07,3.6,3.56,3.7,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,hold,buy,26900,sell,hold,,strong_sell,hold,
2023-08-08,3.54,3.48,3.67,mild_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,buy,26600,mild_buy,hold,,buy,hold,,strong_sell,hold,
2023-08-09,3.48,3.48,3.57,mild_buy,buy,15100,strong_sell,hold,,mild_sell,buy,19900,strong_buy,hold,,hold,hold,,disagree,buy,19100,strong_sell,hold,
2023-08-10,3.48,3.5,3.53,mild_buy,buy,7600,strong_sell,hold,,strong_sell,sell,9900,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2023-08-11,3.49,3.42,3.49,mild_buy,buy,3700,strong_sell,hold,,strong_buy,sell,10000,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2023-08-14,3.4,3.44,3.46,mild_buy,buy,1900,mild_buy,hold,,strong_sell,buy,20400,strong_buy,hold,,mild_sell,hold,,buy,hold,,strong_sell,buy,28400
2023-08-15,3.45,3.45,3.46,mild_buy,buy,1000,strong_buy,buy,13600,hold,sell,20400,strong_buy,hold,,hold,sell,13400,buy,hold,,strong_buy,sell,28400
2023-08-16,3.43,3.43,3.45,strong_buy,buy,500,strong_buy,buy,13700,strong_sell,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,buy,28600
2023-08-17,3.42,3.44,3.44,strong_sell,buy,500,strong_buy,hold,,mild_buy,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2023-08-18,3.44,3.36,3.42,strong_sell,sell,30300,strong_buy,hold,,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2023-08-21,3.35,3.33,3.4,strong_sell,hold,,strong_buy,hold,,mild_buy,buy,10500,strong_buy,hold,,mild_buy,buy,13800,buy,hold,,strong_buy,hold,
2023-08-22,3.35,3.36,3.38,strong_sell,hold,,strong_buy,hold,,mild_buy,buy,5200,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2023-08-23,3.35,3.32,3.36,strong_sell,hold,,strong_buy,hold,,mild_buy,buy,2600,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2023-08-24,3.34,3.33,3.34,strong_sell,hold,,strong_buy,hold,,mild_buy,buy,1300,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2023-08-25,3.33,3.29,3.33,strong_sell,hold,,hold,hold,,mild_buy,buy,700,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2023-08-28,3.44,3.3,3.32,strong_sell,hold,,hold,hold,,strong_sell,buy,300,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2023-08-29,3.29,3.32,3.31,strong_sell,hold,,mild_buy,hold,,strong_sell,sell,20600,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,sell,28600
2023-08-30,3.31,3.27,3.3,strong_sell,hold,,mild_buy,hold,,strong_sell,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_sell,hold,
2023-08-31,3.28,3.22,3.28,strong_sell,hold,,hold,hold,,strong_sell,hold,,strong_buy,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-09-01,3.24,3.28,3.28,strong_sell,hold,,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,sell,hold,,strong_buy,buy,29000
2023-09-04,3.27,3.31,3.28,strong_sell,hold,,mild_sell,hold,,hold,hold,,strong_buy,hold,,mild_sell,sell,27300,sell,sell,19100,mild_buy,hold,
2023-09-05,3.3,3.27,3.27,strong_sell,hold,,mild_sell,sell,13600,hold,hold,,strong_buy,hold,,mild_buy,hold,,disagree,hold,,mild_buy,hold,
2023-09-06,3.26,3.26,3.27,strong_sell,hold,,mild_sell,sell,6800,hold,hold,,strong_buy,hold,,hold,buy,13700,disagree,hold,,hold,hold,
2023-09-07,3.25,3.22,3.27,strong_sell,hold,,mild_sell,sell,3400,hold,hold,,strong_buy,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-09-08,3.21,3.22,3.26,strong_sell,hold,,mild_sell,sell,1700,mild_buy,hold,,strong_buy,hold,,hold,buy,6900,disagree,hold,,strong_buy,hold,
2023-09-11,3.22,3.26,3.25,strong_sell,hold,,mild_sell,sell,900,hold,buy,10700,strong_buy,hold,,mild_sell,hold,,sell,hold,,hold,hold,
2023-09-12,3.27,3.28,3.25,strong_sell,hold,,mild_buy,sell,400,hold,hold,,strong_buy,hold,,mild_sell,sell,10300,disagree,hold,,hold,hold,
2023-09-13,3.3,3.27,3.25,strong_sell,hold,,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,sell,5100,disagree,hold,,strong_sell,hold,
2023-09-14,3.26,3.25,3.26,strong_sell,hold,,mild_buy,hold,,hold,sell,5300,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,sell,29000
2023-09-15,3.27,3.31,3.27,mild_buy,hold,,mild_buy,buy,13400,hold,hold,,hold,hold,,strong_sell,hold,,disagree,hold,,hold,hold,
2023-09-18,3.29,3.3,3.28,mild_buy,hold,,mild_buy,hold,,mild_buy,hold,,strong_buy,hold,,hold,sell,5200,buy,hold,,strong_buy,hold,
2023-09-19,3.29,3.28,3.28,strong_sell,hold,,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2023-09-20,3.28,3.24,3.28,strong_sell,hold,,mild_buy,buy,6600,hold,sell,2700,strong_buy,hold,,mild_buy,hold,,buy,hold,,hold,hold,
2023-09-21,3.24,3.21,3.27,strong_sell,hold,,mild_buy,buy,3400,strong_buy,hold,,strong_buy,hold,,mild_buy,buy,13900,buy,buy,19300,strong_buy,hold,
2023-09-22,3.21,3.25,3.26,strong_sell,hold,,mild_buy,buy,1700,mild_sell,buy,18900,strong_buy,hold,,mild_sell,buy,7000,sell,hold,,strong_sell,buy,29400
2023-09-25,3.24,3.23,3.24,strong_sell,hold,,mild_buy,buy,800,hold,sell,10800,strong_buy,hold,,hold,sell,10400,disagree,sell,19300,mild_buy,sell,29400
2023-09-26,3.22,3.21,3.23,strong_sell,hold,,mild_buy,buy,400,hold,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_buy,buy,14800
2023-09-27,3.22,3.2,3.22,strong_sell,hold,,mild_buy,buy,200,hold,hold,,hold,hold,,hold,hold,,hold,hold,,strong_buy,buy,14800
2023-09-28,3.21,3.21,3.22,strong_sell,hold,,mild_buy,buy,100,hold,hold,,hold,hold,,hold,hold,,hold,hold,,strong_buy,hold,
2023-10-09,3.21,3.15,3.2,strong_sell,hold,,mild_buy,buy,100,strong_sell,hold,,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-10-10,3.15,3.15,3.18,strong_sell,hold,,hold,hold,,mild_buy,sell,10800,hold,hold,,hold,buy,8900,hold,hold,,strong_buy,hold,
2023-10-11,3.15,3.13,3.17,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,10900,hold,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-10-12,3.15,3.16,3.16,strong_sell,hold,,mild_sell,sell,13600,strong_buy,buy,5500,hold,hold,,mild_sell,hold,,sell,hold,,strong_buy,hold,
2023-10-13,3.15,3.11,3.14,strong_sell,hold,,mild_sell,sell,6800,strong_sell,hold,,hold,hold,,mild_buy,sell,9700,sell,hold,,strong_buy,hold,
2023-10-16,3.11,3.09,3.13,strong_sell,hold,,mild_sell,sell,3400,mild_sell,sell,16400,hold,hold,,hold,buy,9400,sell,hold,,strong_buy,hold,
2023-10-17,3.1,3.11,3.12,strong_sell,hold,,mild_sell,sell,1700,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2023-10-18,3.1,3.07,3.11,strong_sell,hold,,mild_sell,sell,800,strong_sell,hold,,hold,hold,,mild_buy,hold,,sell,hold,,strong_buy,hold,
2023-10-19,3.06,3.03,3.08,strong_sell,hold,,mild_sell,sell,400,mild_buy,hold,,hold,hold,,mild_buy,buy,4800,disagree,hold,,strong_buy,hold,
2023-10-20,3.02,3.05,3.07,strong_sell,hold,,mild_sell,sell,200,mild_buy,buy,11300,hold,hold,,hold,buy,2400,disagree,hold,,strong_buy,hold,
2023-10-23,3.04,2.99,3.05,strong_sell,hold,,mild_sell,sell,100,mild_buy,buy,5600,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-10-24,3.0,3.03,3.03,strong_sell,hold,,mild_sell,sell,100,mild_buy,buy,2800,hold,hold,,mild_sell,buy,1200,sell,hold,,strong_buy,hold,
2023-10-25,3.05,3.07,3.03,strong_sell,hold,,mild_sell,hold,,hold,buy,1400,hold,hold,,strong_sell,sell,13700,sell,hold,,strong_buy,hold,
2023-10-26,3.06,3.09,3.05,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,mild_sell,sell,13800,sell,hold,,strong_sell,hold,
2023-10-27,3.08,3.13,3.06,mild_buy,hold,,mild_sell,hold,,mild_sell,sell,10500,hold,hold,,mild_sell,hold,,sell,hold,,strong_sell,sell,29600
2023-10-30,3.11,3.11,3.09,strong_sell,hold,,mild_sell,hold,,hold,sell,5300,hold,hold,,hold,hold,,hold,hold,,hold,hold,
2023-10-31,3.11,3.08,3.1,strong_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,hold,hold,,hold,hold,,strong_buy,hold,
2023-11-01,3.09,3.09,3.1,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_sell,buy,29400
2023-11-02,3.09,3.05,3.09,strong_sell,hold,,mild_sell,hold,,strong_buy,sell,2600,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,sell,29400
2023-11-03,3.05,3.06,3.08,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,20100,hold,hold,,hold,buy,14400,disagree,hold,,strong_buy,buy,29800
2023-11-06,3.06,3.09,3.07,mild_buy,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,mild_sell,hold,,disagree,hold,,strong_sell,hold,
2023-11-07,3.09,3.06,3.07,strong_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,mild_buy,sell,7200,disagree,hold,,strong_buy,sell,29800
2023-11-08,3.06,3.05,3.06,strong_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,hold,buy,10800,disagree,hold,,strong_buy,buy,30100
2023-11-09,3.04,3.03,3.06,strong_sell,hold,,mild_sell,hold,,strong_sell,hold,,hold,hold,,hold,hold,,sell,hold,,mild_buy,hold,
2023-11-10,3.03,3.02,3.05,strong_sell,hold,,mild_sell,hold,,mild_buy,sell,22800,hold,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-11-13,3.03,3.03,3.04,strong_sell,hold,,mild_sell,hold,,hold,buy,11400,hold,hold,,hold,hold,,hold,hold,,strong_buy,hold,
2023-11-14,3.02,3.03,3.03,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-11-15,3.04,3.03,3.03,strong_sell,hold,,mild_sell,hold,,hold,buy,5600,hold,hold,,hold,hold,,hold,hold,,strong_buy,hold,
2023-11-16,3.02,3.01,3.02,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-11-17,3.01,3.02,3.02,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,2900,hold,hold,,hold,buy,5500,disagree,hold,,strong_buy,hold,
2023-11-20,3.02,3.05,3.03,strong_sell,hold,,mild_sell,hold,,hold,buy,1400,hold,hold,,mild_sell,hold,,sell,hold,,strong_buy,hold,
2023-11-21,3.05,3.07,3.04,mild_buy,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,mild_sell,sell,11700,sell,hold,,strong_sell,hold,
2023-11-22,3.07,3.09,3.05,mild_buy,hold,,mild_sell,hold,,strong_buy,sell,10600,hold,hold,,mild_sell,sell,5900,disagree,hold,,strong_sell,sell,30100
2023-11-23,3.09,3.07,3.06,mild_buy,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,hold,sell,2900,disagree,hold,,strong_sell,hold,
2023-11-24,3.07,3.11,3.08,mild_buy,hold,,mild_sell,hold,,hold,sell,5300,hold,hold,,mild_sell,hold,,disagree,hold,,strong_sell,hold,
2023-11-27,3.09,3.09,3.09,mild_buy,hold,,mild_sell,hold,,hold,hold,,hold,hold,,hold,sell,1500,hold,hold,,strong_sell,hold,
2023-11-28,3.09,3.09,3.09,mild_buy,hold,,mild_sell,hold,,hold,hold,,hold,hold,,hold,hold,,hold,hold,,strong_sell,hold,
2023-11-29,3.08,3.02,3.08,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2023-11-30,3.03,3.05,3.07,strong_sell,hold,,mild_sell,hold,,hold,buy,8800,hold,hold,,mild_sell,buy,27600,sell,hold,,mild_sell,buy,30400
2023-12-01,3.05,3.07,3.06,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,hold,sell,14500,disagree,hold,,strong_sell,sell,15200
2023-12-04,3.06,3.03,3.05,strong_sell,hold,,mild_sell,hold,,hold,hold,,strong_buy,hold,,mild_buy,hold,,disagree,hold,,mild_buy,sell,15200
2023-12-05,3.03,3.0,3.03,strong_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,mild_buy,buy,7300,disagree,hold,,strong_buy,buy,15300
2023-12-06,2.99,3.01,3.03,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,hold,buy,3700,disagree,hold,,strong_buy,buy,15500
2023-12-07,3.01,3.0,3.02,strong_sell,hold,,mild_sell,hold,,strong_buy,buy,4400,hold,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-12-08,3.0,2.96,3.0,strong_sell,hold,,mild_sell,hold,,strong_buy,buy,4400,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2023-12-11,2.94,2.97,2.99,strong_sell,hold,,mild_sell,hold,,strong_sell,hold,,hold,hold,,hold,buy,1900,sell,hold,,strong_buy,hold,
2023-12-12,2.96,2.98,2.98,strong_sell,hold,,mild_sell,hold,,strong_buy,sell,23000,strong_buy,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2023-12-13,2.99,2.92,2.97,strong_sell,hold,,mild_sell,hold,,mild_sell,buy,22800,hold,hold,,strong_buy,hold,,sell,hold,,strong_buy,hold,
2023-12-14,2.99,2.96,2.96,strong_sell,hold,,mild_sell,hold,,strong_buy,sell,11400,hold,hold,,mild_sell,buy,1800,sell,hold,,strong_buy,hold,
2023-12-15,2.95,2.95,2.96,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,strong_buy,hold,,hold,sell,14600,disagree,hold,,strong_buy,hold,
2023-12-18,2.94,2.92,2.95,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,5800,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2023-12-19,2.91,2.93,2.94,strong_sell,hold,,mild_sell,hold,,mild_sell,buy,2900,strong_buy,hold,,hold,buy,7400,sell,buy,21500,hold,hold,
2023-12-20,2.92,2.93,2.94,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,10000,strong_buy,hold,,hold,hold,,sell,sell,21500,strong_buy,hold,
2023-12-21,2.91,2.9,2.93,strong_sell,hold,,mild_sell,hold,,strong_sell,sell,5000,hold,hold,,mild_buy,hold,,sell,hold,,strong_buy,hold,
2023-12-22,2.89,2.87,2.91,strong_sell,hold,,mild_sell,hold,,strong_sell,sell,5100,hold,hold,,mild_buy,buy,3700,sell,hold,,strong_buy,hold,
2023-12-25,2.86,2.83,2.89,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,mild_buy,buy,1900,sell,hold,,strong_buy,hold,
2023-12-26,2.83,2.8,2.87,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,mild_buy,buy,900,sell,hold,,strong_buy,hold,
2023-12-27,2.8,2.81,2.84,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,hold,buy,500,disagree,hold,,strong_buy,buy,100
2023-12-28,2.81,2.83,2.83,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,11900,hold,hold,,mild_sell,hold,,sell,hold,,strong_buy,hold,
2023-12-29,2.82,2.82,2.82,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,hold,sell,14500,disagree,hold,,strong_buy,hold,
2024-01-02,2.82,2.81,2.81,strong_sell,hold,,mild_sell,hold,,hold,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2024-01-03,2.81,2.8,2.81,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2024-01-04,2.8,2.78,2.81,strong_sell,hold,,mild_sell,hold,,mild_sell,buy,5900,hold,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-05,2.78,2.76,2.79,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,8900,hold,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-08,2.75,2.71,2.77,strong_sell,hold,,mild_sell,hold,,strong_sell,sell,4400,hold,hold,,mild_buy,hold,,sell,hold,,strong_buy,hold,
2024-01-09,2.7,2.72,2.75,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,4500,hold,hold,,hold,buy,7800,sell,hold,,strong_buy,hold,
2024-01-10,2.72,2.76,2.75,strong_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,strong_sell,hold,,sell,hold,,strong_buy,hold,
2024-01-11,2.76,2.76,2.74,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,hold,sell,22400,disagree,hold,,strong_buy,hold,
2024-01-12,2.76,2.75,2.74,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-15,2.74,2.76,2.75,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-16,2.76,2.74,2.75,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,hold,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-17,2.73,2.69,2.74,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2024-01-18,2.68,2.65,2.72,strong_sell,hold,,mild_sell,hold,,strong_sell,buy,12300,hold,hold,,mild_buy,buy,15500,sell,hold,,strong_buy,hold,
2024-01-19,2.65,2.65,2.7,strong_sell,hold,,mild_sell,hold,,strong_sell,sell,12300,hold,hold,,hold,buy,7800,sell,hold,,strong_buy,hold,
2024-01-22,2.65,2.54,2.65,strong_sell,hold,,mild_sell,hold,,strong_sell,hold,,hold,hold,,strong_buy,hold,,sell,hold,,strong_buy,hold,
2024-01-23,2.54,2.55,2.62,strong_sell,hold,,mild_sell,hold,,hold,hold,,strong_buy,hold,,hold,buy,8200,disagree,hold,,strong_buy,hold,
2024-01-24,2.55,2.61,2.6,strong_sell,hold,,mild_sell,hold,,hold,hold,,hold,buy,100,strong_sell,hold,,sell,hold,,strong_buy,hold,
2024-01-25,2.61,2.67,2.6,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,sell,31500,sell,hold,,strong_buy,hold,
2024-01-26,2.67,2.67,2.61,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-01-29,2.69,2.62,2.62,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,mild_buy,hold,,sell,hold,,strong_buy,hold,
2024-01-30,2.6,2.59,2.63,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,buy,15800,sell,hold,,strong_buy,hold,
2024-01-31,2.55,2.45,2.6,strong_buy,hold,,mild_sell,hold,,strong_sell,hold,,hold,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2024-02-01,2.43,2.41,2.55,strong_buy,buy,42900,mild_sell,hold,,strong_sell,hold,,strong_buy,hold,,mild_buy,buy,16900,buy,hold,,strong_buy,hold,
2024-02-02,2.43,2.37,2.49,strong_buy,hold,,mild_sell,hold,,mild_buy,hold,,strong_buy,hold,,mild_buy,hold,,buy,buy,25800,strong_buy,hold,
2024-02-05,2.36,2.29,2.42,strong_buy,hold,,mild_sell,hold,,strong_buy,buy,13900,mild_sell,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-02-06,2.28,2.45,2.39,strong_buy,hold,,mild_sell,hold,,strong_buy,buy,14300,strong_buy,sell,13300,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-02-07,2.46,2.6,2.42,hold,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,sell,32700,sell,hold,,strong_sell,sell,30900
2024-02-08,2.61,2.66,2.47,hold,hold,,mild_sell,hold,,mild_buy,sell,14100,strong_buy,hold,,mild_sell,hold,,disagree,sell,25800,strong_sell,hold,
2024-02-19,2.7,2.58,2.52,mild_buy,hold,,strong_sell,hold,,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
