gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2020-05-12 12:42:35,Wedbush,Outperform,,main,Raises,350.0,335.0
2020-05-27 11:36:55,Deutsche Bank,Buy,,main,Raises,320.0,305.0
2020-05-27 15:21:30,B of A Securities,Buy,,main,Raises,340.0,320.0
2020-06-03 12:20:45,Morgan Stanley,Overweight,,main,Raises,340.0,326.0
2020-06-05 12:26:09,Credit Suisse,Neutral,,main,Raises,295.0,260.0
2020-06-05 12:42:30,Wedbush,Outperform,,main,Raises,375.0,350.0
2020-06-10 11:18:38,Deutsche Bank,Buy,,main,Raises,350.0,320.0
2020-06-11 11:04:03,HSBC,Hold,Reduce,up,Announces,73.75,0.0
2020-06-11 12:06:09,Wells Fargo,Overweight,,main,Raises,385.0,315.0
2020-06-11 12:15:36,B of A Securities,Buy,,main,Raises,390.0,340.0
2020-06-16 11:08:13,Citigroup,Buy,,main,Raises,400.0,310.0
2020-06-17 11:22:07,RBC Capital,Outperform,,main,Raises,97.5,86.25
2020-06-22 14:06:35,Cowen & Co.,Outperform,,main,Raises,400.0,335.0
2020-06-23 11:56:34,Baird,Outperform,,main,Raises,97.5,80.0
2020-06-23 14:57:39,Goldman Sachs,Sell,Sell,main,Announces,263.0,0.0
2020-06-23 15:44:10,Bernstein,Market Perform,,main,Raises,92.5,71.25
2020-06-23 15:49:02,Deutsche Bank,Buy,,main,Raises,95.0,87.5
2020-06-23 15:51:08,UBS,Buy,,main,Raises,400.0,325.0
2020-06-23 18:13:23,Loop Capital,Hold,Hold,main,Raises,330.0,280.0
2020-06-25 08:59:51,Wedbush,Outperform,,main,Raises,425.0,375.0
2020-06-25 15:12:33,Barclays,Equal-Weight,Equal-Weight,main,Raises,326.0,288.0
2020-07-07 11:38:43,Raymond James,Outperform,,reit,Raises,400.0,340.0
2020-07-07 15:03:48,Cascend,Buy,,main,Raises,360.0,325.0
2020-07-08 12:37:14,Deutsche Bank,Buy,Buy,main,Raises,400.0,380.0
2020-07-13 11:46:39,Wedbush,Outperform,,main,Raises,450.0,425.0
2020-07-13 12:31:34,Morgan Stanley,Overweight,,main,Raises,419.0,340.0
2020-07-15 10:21:42,Needham,Buy,,main,Raises,112.5,87.5
2020-07-15 12:53:33,B of A Securities,Buy,Buy,main,Raises,410.0,390.0
2020-07-16 11:08:50,Canaccord Genuity,Buy,,main,Raises,444.0,310.0
2020-07-24 14:29:52,Wells Fargo,Overweight,Overweight,main,Raises,420.0,400.0
2020-07-24 15:53:30,Wolfe Research,Underperform,,init,Announces,78.75,0.0
2020-07-24 16:10:33,Bernstein,Market Perform,Market Perform,main,Announces,370.0,0.0
2020-07-28 19:08:44,"Monness, Crespi, Hardt",Buy,Buy,main,Maintains,370.0,370.0
2020-07-29 14:36:40,Credit Suisse,Neutral,,main,Raises,340.0,295.0
2020-07-31 10:58:02,Wedbush,Outperform,,main,Raises,475.0,450.0
2020-07-31 11:08:10,Citigroup,Buy,,main,Raises,112.5,100.0
2020-07-31 11:26:07,UBS,Buy,,main,Raises,106.25,100.0
2020-07-31 11:39:47,Raymond James,Outperform,,main,Raises,110.0,100.0
2020-07-31 11:45:08,Morgan Stanley,Overweight,,main,Raises,431.0,419.0
2020-07-31 12:02:19,Piper Sandler,Overweight,Overweight,main,Raises,450.0,310.0
2020-07-31 12:19:42,Credit Suisse,Neutral,,main,Raises,95.0,85.0
2020-07-31 12:20:36,Deutsche Bank,Buy,Buy,main,Raises,440.0,400.0
2020-07-31 12:24:57,RBC Capital,Outperform,Outperform,main,Raises,445.0,390.0
2020-07-31 12:57:13,B of A Securities,Buy,Buy,main,Raises,420.0,410.0
