gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2023-04-13 11:14:01,Scotiabank,Sector Perform,Sector Outperform,down,Announces,135.0,0.0
2023-04-19 08:47:34,UBS,Buy,Neutral,up,Raises,144.0,125.0
2023-04-19 13:21:29,Morgan Stanley,Overweight,,main,Raises,118.0,114.0
2023-04-20 10:43:24,Piper Sandler,Overweight,,main,Lowers,134.0,135.0
2023-05-01 08:51:38,Goldman Sachs,Neutral,Buy,down,Announces,125.0,0.0
2023-05-01 11:50:59,Morgan Stanley,Overweight,,main,Raises,122.0,118.0
2023-05-01 13:11:14,Truist Securities,Hold,,main,Raises,118.0,116.0
2023-05-15 13:17:32,Jefferies,Hold,Hold,main,Lowers,140.0,148.0
2023-05-18 13:30:35,Piper Sandler,Overweight,Overweight,main,Raises,145.0,134.0
2023-05-19 11:09:12,Mizuho,Buy,Buy,main,Lowers,130.0,147.0
2023-06-01 09:41:19,RBC Capital,Sector Perform,Outperform,down,Announces,125.0,0.0
2023-06-13 16:39:23,Piper Sandler,Overweight,Overweight,main,Lowers,127.0,145.0
2023-07-06 13:05:31,Citigroup,Neutral,Neutral,reit,Maintains,110.0,0.0
2023-07-07 09:59:20,Wolfe Research,Peer Perform,Outperform,down,,0.0,0.0
2023-07-18 14:11:38,Morgan Stanley,Overweight,Overweight,main,Lowers,121.0,122.0
2023-07-19 14:14:55,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,125.0,0.0
2023-07-24 16:12:34,Truist Securities,Hold,Hold,main,Lowers,110.0,118.0
2023-08-16 11:24:57,Mizuho,Buy,Buy,main,Raises,131.0,130.0
2023-08-17 13:44:30,UBS,Buy,Buy,main,Raises,139.0,135.0
2023-08-18 13:18:03,Morgan Stanley,Overweight,Overweight,main,Raises,124.0,121.0
2023-08-31 09:22:19,Redburn Partners,Neutral,Sell,up,Announces,105.0,0.0
2023-09-18 14:45:50,Mizuho,Buy,Buy,main,Raises,139.0,131.0
2023-09-21 15:16:57,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,0.0
2023-09-22 12:11:34,Morgan Stanley,Overweight,Overweight,main,Raises,131.0,124.0
2023-09-22 13:05:58,Wells Fargo,Overweight,Overweight,main,Raises,130.0,127.0
2023-09-25 12:39:26,Morgan Stanley,Overweight,Overweight,main,Raises,131.0,124.0
2023-09-25 15:37:35,Mizuho,Buy,Buy,reit,Maintains,139.0,0.0
2023-10-02 14:27:11,Morgan Stanley,Overweight,Overweight,main,Raises,134.0,131.0
2023-10-04 15:55:13,UBS,Buy,Buy,main,Raises,143.0,139.0
2023-10-12 11:32:58,Truist Securities,Buy,Hold,up,Raises,131.0,110.0
2023-10-12 16:49:03,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,0.0
2023-10-12 19:21:15,Jefferies,Buy,Buy,main,Raises,145.0,140.0
2023-10-17 09:45:04,Bernstein,Outperform,,init,Announces,140.0,0.0
2023-10-25 18:51:29,JP Morgan,Overweight,Overweight,main,Lowers,134.0,137.0
2023-11-02 19:14:14,UBS,Buy,Buy,main,Lowers,142.0,143.0
2023-11-14 18:38:11,Mizuho,Buy,Buy,main,Lowers,133.0,139.0
2023-12-07 17:05:40,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,0.0
2023-12-08 16:32:02,JP Morgan,Overweight,Overweight,main,Lowers,127.0,134.0
2023-12-14 16:50:55,UBS,Buy,Buy,main,Lowers,133.0,138.0
2023-12-22 14:25:48,Erste Group,Hold,Buy,down,,0.0,0.0
2024-01-03 13:40:36,Mizuho,Neutral,Buy,down,Announces,117.0,0.0
2024-01-09 10:15:02,Redburn Atlantic,Buy,Neutral,up,Raises,119.0,116.0
2024-01-23 11:01:06,TD Cowen,Outperform,Market Perform,up,Announces,115.0,0.0
2024-01-23 16:01:59,UBS,Buy,Buy,main,Lowers,132.0,133.0
2024-02-05 15:21:47,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,120.0,0.0
2024-03-14 14:22:19,Piper Sandler,Overweight,Overweight,main,Lowers,130.0,142.0
2024-03-19 11:02:14,Mizuho,Neutral,Neutral,main,Raises,125.0,119.0
2024-04-01 15:38:45,TD Cowen,Buy,Buy,main,Raises,120.0,115.0
2024-04-04 12:30:51,Mizuho,Neutral,Neutral,reit,Maintains,125.0,125.0
2024-04-04 12:47:45,Wells Fargo,Overweight,Overweight,main,Raises,138.0,126.0
2024-04-05 17:41:35,Truist Securities,Buy,Buy,main,Raises,146.0,140.0
