gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2016-03-07 12:58:49,B of A Securities,Buy,,main,Lowers,36.0,40.0
2016-03-21 10:42:51,Bernstein,Underperform,Market Perform,down,,0.0,0.0
2016-03-21 15:39:33,Deutsche Bank,Buy,,main,Lowers,37.0,38.0
2016-03-21 18:10:43,UBS,Buy,,main,Lowers,35.0,36.0
2016-04-01 10:35:07,RBC Capital,Sector Perform,,main,Raises,33.0,31.0
2016-04-04 11:14:10,Exane BNP Paribas,Neutral,Outperform,down,Lowers,35.0,40.0
2016-04-07 09:58:31,Brean Capital,Buy,,init,Announces,36.0,0.0
2016-04-18 07:55:40,Summit Insights Group,Buy,,main,Lowers,37.0,38.0
2016-04-20 08:33:45,Goldman Sachs,Neutral,,main,Lowers,33.0,34.0
2016-04-20 08:39:58,JP Morgan,Overweight,,main,Raises,39.0,38.0
2016-04-20 13:36:04,Northland Capital Markets,Market Perform,Outperform,down,,0.0,0.0
2016-05-17 10:36:05,CLSA,Underperform,,init,Announces,30.0,0.0
2016-07-08 14:41:01,Bernstein,Market Perform,,up,,0.0,0.0
2016-07-21 10:10:06,Credit Suisse,Outperform,,main,Maintains,40.0,0.0
2016-07-21 10:14:22,Brean Capital,Buy,,main,Raises,38.0,36.0
2016-07-21 10:14:29,Morgan Stanley,Underweight,,main,Maintains,31.0,0.0
2016-07-21 10:16:16,Citigroup,Neutral,,main,Maintains,35.0,0.0
2016-07-21 10:48:04,Jefferies,Buy,,main,Raises,44.0,42.0
2016-07-21 11:30:26,Pacific Crest,Overweight,,main,Raises,38.0,37.0
2016-07-21 11:31:40,Nomura,Buy,,main,Maintains,35.0,0.0
2016-07-21 11:33:14,MKM Partners,Buy,,main,Raises,40.0,39.0
2016-07-21 11:41:20,Barclays,Equal-Weight,,main,Maintains,33.0,0.0
2016-07-21 11:43:04,Canaccord Genuity,Buy,,main,Maintains,40.0,0.0
2016-07-21 11:44:20,Deutsche Bank,Buy,,main,Maintains,40.0,0.0
2016-07-21 11:52:35,Oppenheimer,Perform,,main,,0.0,0.0
2016-08-02 17:19:16,Nomura,Buy,,main,Raises,38.0,35.0
2016-09-01 10:40:22,Roth Capital,Buy,,init,Announces,40.0,0.0
2016-09-06 06:40:54,Evercore ISI Group,Buy,Hold,up,,0.0,0.0
2016-09-06 12:15:32,Baird,Outperform,,main,Raises,40.0,38.0
2016-09-19 11:24:24,CLSA,Underperform,,main,Raises,37.0,35.0
2016-09-19 15:08:16,Argus Research,Buy,,main,Raises,0.0,0.0
2016-09-19 15:08:18,B. Riley Securities,Buy,,main,Raises,0.0,0.0
2016-09-19 15:08:19,Citigroup,Neutral,,main,Raises,38.0,35.0
2016-09-19 15:08:20,Roth Capital,Buy,,main,Raises,43.0,40.0
2016-09-19 15:08:21,UBS,Buy,,main,Raises,43.0,40.0
2016-09-20 11:32:24,Susquehanna,Positive,,init,Announces,42.0,0.0
2016-10-03 12:53:49,Keybanc,Overweight,,main,Raises,44.0,42.0
2016-10-03 18:40:00,Pacific Crest,Overweight,,main,Raises,44.0,42.0
2016-10-18 04:00:00,Barclays,Overweight,Equal-Weight,up,Raises,0.0,0.0
2016-10-19 04:00:00,Charter Equity,Buy,Market Perform,up,,0.0,0.0
2016-12-13 14:13:24,Loop Capital,Buy,,init,Announces,40.0,0.0
2017-01-27 11:47:09,Morgan Stanley,Equal-Weight,Underweight,up,,0.0,0.0
2017-02-10 13:13:40,Canaccord Genuity,Hold,Buy,down,Lowers,38.0,43.0
2017-03-01 11:00:04,Bernstein,Underperform,Market Perform,down,Lowers,30.0,36.0
2017-03-13 17:50:49,Jefferies,Hold,Buy,down,,0.0,0.0
2017-03-15 13:08:48,Credit Suisse,Neutral,Outperform,down,Lowers,35.0,45.0
2017-03-31 12:09:22,Macquarie,Outperform,,init,,0.0,0.0
2017-06-21 11:24:02,B of A Securities,Neutral,Buy,down,,0.0,0.0
2017-07-10 10:25:16,Jefferies,Underperform,Hold,down,,0.0,0.0
2017-07-12 16:04:35,Hilliard Lyons,Long-Term Buy,,init,Announces,41.0,0.0
2017-10-27 13:20:27,B of A Securities,Buy,Neutral,up,,0.0,0.0
2017-10-27 17:12:50,BMO Capital,Market Perform,,main,Raises,37.0,34.0
2017-10-27 17:55:18,Loop Capital,Buy,,main,Raises,49.0,45.0
2017-10-27 18:07:51,Canaccord Genuity,Hold,,main,Raises,41.0,38.0
2017-10-30 11:44:02,BMO Capital,Outperform,Market Perform,up,,0.0,37.0
2017-11-13 19:38:33,Barclays,Overweight,,main,Raises,55.0,45.0
2017-11-17 13:17:45,Canaccord Genuity,Hold,,main,Raises,45.0,41.0
2018-01-26 14:05:43,Credit Suisse,Outperform,Neutral,up,,0.0,35.0
2018-01-26 15:55:53,Keybanc,Overweight,Overweight,main,Raises,60.0,50.0
2018-01-26 19:50:32,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,43.0,39.0
2018-01-26 20:09:30,Stifel,Buy,Buy,main,Raises,53.0,50.0
2018-03-08 14:45:53,B of A Securities,Buy,Buy,main,Raises,61.0,52.0
2018-03-26 12:31:58,Baird,Outperform,Outperform,main,Raises,62.0,60.0
2018-03-26 13:07:08,Raymond James,Market Perform,Underperform,up,,0.0,0.0
2018-03-28 11:32:13,DZ Bank,Hold,Buy,down,,0.0,0.0
2018-04-05 11:03:31,Stifel,Hold,Buy,down,,0.0,53.0
2018-04-05 11:49:56,UBS,Buy,,init,Announces,70.0,0.0
2018-04-05 17:47:45,Tigress Financial,Buy,Neutral,up,,0.0,0.0
2018-04-18 14:40:00,B of A Securities,Buy,Buy,main,Raises,65.0,61.0
2018-04-19 17:41:18,Barclays,Overweight,Overweight,main,Raises,60.0,55.0
2018-04-24 12:35:57,Citigroup,Buy,Buy,main,Raises,60.0,58.0
2018-04-25 12:38:42,Credit Suisse,Outperform,Outperform,main,Raises,60.0,55.0
2018-04-27 11:16:17,Keybanc,Overweight,Overweight,main,Raises,65.0,60.0
2018-04-27 11:29:00,Bernstein,Market Perform,Underperform,up,,0.0,30.0
2018-04-27 11:47:06,Stifel,Hold,Hold,main,Raises,57.0,53.0
2018-04-27 13:40:02,Barclays,Overweight,Overweight,main,Raises,62.0,60.0
2018-04-27 13:58:30,B. Riley Securities,Buy,Buy,main,Raises,65.0,55.0
2018-04-27 14:12:46,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,54.0,43.0
2018-04-30 11:57:07,Citigroup,Buy,Buy,main,Raises,64.0,60.0
2018-05-17 20:29:15,Cowen & Co.,Market Weight,,init,Announces,55.0,0.0
2018-06-18 11:37:52,Northland Capital Markets,Underperform,Market Perform,down,,0.0,0.0
2018-06-22 11:02:04,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,55.0,54.0
2018-06-25 11:25:26,Nomura,Neutral,Buy,down,Lowers,55.0,60.0
2018-06-26 11:08:50,Benchmark,Hold,,init,,0.0,0.0
2018-06-26 11:48:57,Bernstein,Underperform,Market Perform,down,Lowers,42.0,54.0
2018-07-05 11:54:41,Keybanc,Overweight,Overweight,main,Lowers,60.0,65.0
2018-07-17 10:46:40,Evercore ISI Group,In-Line,Outperform,down,,0.0,0.0
2018-07-27 11:15:07,Keybanc,Overweight,Overweight,main,Lowers,58.0,60.0
2018-07-27 11:58:27,B of A Securities,Neutral,Buy,down,Lowers,56.0,62.0
2018-07-27 12:55:57,Stifel,Hold,Hold,main,Lowers,52.0,60.0
2018-07-27 14:00:15,Citigroup,Neutral,Buy,down,,0.0,64.0
2018-07-27 14:49:10,Summit Insights Group,Hold,Buy,down,,0.0,0.0
2018-07-27 14:57:55,Wells Fargo,Outperform,Outperform,main,Lowers,58.0,65.0
2018-07-27 15:05:11,Credit Suisse,Outperform,Outperform,main,Lowers,58.0,65.0
2018-07-27 15:18:24,Jefferies,Underperform,Underperform,main,Raises,44.0,42.0
2018-07-27 15:38:29,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,56.0,55.0
2018-07-31 11:56:40,DZ Bank,Buy,Hold,up,,0.0,0.0
2018-08-06 11:15:42,Barclays,Equal-Weight,Overweight,down,Lowers,53.0,62.0
2018-08-10 11:56:02,Goldman Sachs,Sell,Neutral,down,Lowers,44.0,49.0
2018-08-13 12:11:48,Cowen & Co.,Market Perform,Market Perform,main,Lowers,49.0,52.0
2018-09-10 12:13:47,Wells Fargo,Outperform,Outperform,main,Lowers,55.0,58.0
2018-09-13 11:46:19,Northland Capital Markets,Market Perform,Underperform,up,,0.0,0.0
2018-09-25 10:14:25,Keybanc,Sector Weight,,init,,0.0,0.0
2018-09-25 11:24:39,Raymond James,Underperform,Market Perform,down,,0.0,0.0
2018-10-01 10:35:30,Barclays,Underweight,Equal-Weight,down,,0.0,0.0
2018-10-22 11:02:22,Nomura,Buy,Neutral,up,,0.0,0.0
2018-10-26 14:29:40,Nomura,Buy,Buy,main,Raises,55.0,50.0
2018-10-26 14:59:23,BMO Capital,Outperform,Outperform,main,Lowers,58.0,62.0
2018-11-29 12:43:52,DZ Bank,Hold,Buy,down,Announces,50.0,0.0
2018-12-19 12:54:34,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,55.0,54.0
2019-01-04 11:37:47,B of A Securities,Buy,Neutral,up,,0.0,0.0
2019-01-25 12:12:42,Susquehanna,Neutral,Positive,down,,0.0,0.0
2019-02-22 11:37:13,Morgan Stanley,Overweight,Equal-Weight,up,,0.0,0.0
2019-02-26 13:25:29,Deutsche Bank,Buy,Buy,main,Raises,65.0,55.0
2019-04-03 11:33:05,Nomura,Buy,,init,Announces,65.0,0.0
2019-04-05 13:32:38,Wells Fargo,Market Perform,Outperform,down,,0.0,0.0
2019-04-26 15:37:36,Morgan Stanley,Overweight,,main,Lowers,63.0,64.0
2019-04-26 15:53:21,Deutsche Bank,Buy,Buy,main,Lowers,62.0,65.0
2019-04-29 12:30:34,Argus Research,Hold,Buy,down,,0.0,0.0
2019-05-09 10:39:11,BMO Capital,Market Perform,Outperform,down,,0.0,0.0
2019-05-09 13:26:46,Deutsche Bank,Buy,,main,Lowers,60.0,62.0
2019-05-09 13:56:01,Wells Fargo,Market Perform,,main,Lowers,55.0,60.0
2019-05-10 12:59:19,Mizuho,Buy,,main,Lowers,56.0,58.0
2019-06-10 12:30:55,Morgan Stanley,Overweight,,main,Lowers,61.0,63.0
2019-06-27 11:42:19,Wedbush,Underperform,,init,Announces,37.5,0.0
