gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2025-07-29 12:43:18,Stifel,Buy,Buy,main,Raises,262.0,245.0
2025-07-29 14:35:22,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,245.0,238.0
2025-07-30 12:47:34,Wedbush,Outperform,Outperform,main,Raises,250.0,235.0
2025-08-01 10:11:42,Needham,Buy,Buy,reit,Maintains,265.0,265.0
2025-08-01 10:21:55,Benchmark,Buy,Buy,reit,Maintains,260.0,260.0
2025-08-01 10:23:43,Goldman Sachs,Buy,Buy,main,Raises,240.0,220.0
2025-08-01 10:46:34,B of A Securities,Buy,Buy,main,Raises,272.0,265.0
2025-08-01 11:09:15,Telsey Advisory Group,Outperform,Outperform,main,Raises,265.0,235.0
2025-08-01 11:12:11,WestPark Capital,Buy,Buy,reit,Maintains,280.0,280.0
2025-08-01 11:31:44,Piper Sandler,Overweight,Overweight,main,Raises,255.0,250.0
2025-08-01 11:42:24,Rosenblatt,Buy,Buy,main,Raises,297.0,288.0
2025-08-01 12:16:48,Canaccord Genuity,Buy,Buy,main,Maintains,280.0,280.0
2025-08-01 12:48:26,Barclays,Overweight,Overweight,main,Raises,275.0,240.0
2025-08-01 12:52:13,Susquehanna,Positive,Positive,main,Raises,260.0,225.0
2025-08-01 13:16:18,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,285.0,285.0
2025-08-01 13:45:45,Wedbush,Outperform,Outperform,reit,Maintains,250.0,250.0
2025-08-01 13:55:21,Cantor Fitzgerald,Overweight,Overweight,main,Raises,280.0,260.0
2025-08-01 15:05:28,Stifel,Buy,Buy,main,Lowers,260.0,262.0
2025-08-01 15:06:31,RBC Capital,Outperform,Outperform,main,Raises,240.0,230.0
2025-08-01 16:09:34,JP Morgan,Overweight,Overweight,main,Raises,265.0,255.0
2025-08-01 17:27:47,BMO Capital,Outperform,Outperform,main,Raises,280.0,270.0
2025-08-01 17:47:30,Oppenheimer,Outperform,Outperform,main,Lowers,245.0,250.0
2025-08-01 20:00:10,Citigroup,Buy,Buy,main,Raises,270.0,265.0
2025-08-01 21:45:30,DA Davidson,Buy,Buy,main,Raises,265.0,230.0
2025-08-04 10:16:26,HSBC,Buy,Buy,reit,Announces,256.0,0.0
2025-08-13 10:11:38,Evercore ISI Group,Outperform,Outperform,reit,Announces,280.0,0.0
2025-08-13 20:54:37,Telsey Advisory Group,Outperform,Outperform,main,Maintains,265.0,265.0
2025-08-14 10:09:29,Morgan Stanley,Overweight,Overweight,main,Maintains,300.0,300.0
2025-09-16 14:42:17,Truist Securities,Buy,Buy,main,Raises,270.0,250.0
2025-09-19 12:34:57,Wedbush,Outperform,Outperform,reit,Maintains,250.0,250.0
2025-09-24 11:24:02,Wells Fargo,Overweight,Equal-Weight,up,Raises,280.0,245.0
2025-09-24 11:45:18,Telsey Advisory Group,Outperform,Outperform,main,Maintains,265.0,265.0
2025-09-30 15:47:30,Mizuho,Outperform,,init,Announces,300.0,0.0
2025-10-03 15:20:53,Goldman Sachs,Buy,Buy,main,Raises,275.0,240.0
2025-10-22 12:48:36,Benchmark,Buy,Buy,reit,Maintains,260.0,260.0
2025-10-24 12:34:26,Wedbush,Outperform,Outperform,main,Raises,280.0,250.0
2025-10-24 13:45:56,Stifel,Buy,Buy,main,Raises,269.0,260.0
2025-10-28 16:55:37,UBS,Buy,Buy,main,Raises,279.0,271.0
2025-10-31 09:56:56,Citizens,Market Outperform,Market Outperform,main,Raises,300.0,285.0
2025-10-31 10:53:42,B of A Securities,Buy,Buy,main,Raises,303.0,272.0
2025-10-31 11:13:01,Telsey Advisory Group,Outperform,Outperform,main,Raises,300.0,265.0
2025-10-31 11:36:01,Stifel,Buy,Buy,main,Raises,295.0,269.0
2025-10-31 12:13:41,Rosenblatt,Buy,Buy,main,Raises,305.0,297.0
2025-10-31 12:39:23,Evercore ISI Group,Outperform,Outperform,main,Raises,335.0,280.0
2025-10-31 12:53:40,Keybanc,Overweight,Overweight,main,Raises,303.0,300.0
2025-10-31 13:20:24,DA Davidson,Buy,Buy,main,Raises,300.0,265.0
2025-10-31 13:28:29,Cantor Fitzgerald,Overweight,Overweight,main,Raises,315.0,280.0
2025-10-31 13:50:09,Benchmark,Buy,Buy,main,Raises,295.0,260.0
2025-10-31 14:31:23,RBC Capital,Outperform,Outperform,main,Raises,300.0,240.0
2025-10-31 15:14:17,Barclays,Overweight,Overweight,main,Raises,300.0,275.0
2025-10-31 15:38:09,UBS,Buy,Buy,main,Raises,310.0,279.0
2025-10-31 15:53:49,Bernstein,Outperform,Outperform,main,Raises,300.0,250.0
2025-10-31 16:02:40,Piper Sandler,Overweight,Overweight,reit,Raises,300.0,255.0
2025-10-31 16:08:01,TD Cowen,Buy,Buy,main,Raises,300.0,255.0
2025-10-31 18:17:01,JP Morgan,Overweight,Overweight,main,Raises,305.0,265.0
2025-10-31 19:35:37,Citigroup,Buy,Buy,main,Raises,320.0,270.0
2025-10-31 20:26:00,Canaccord Genuity,Buy,Buy,main,Raises,300.0,280.0
2025-10-31 21:25:50,Wells Fargo,Overweight,Overweight,main,Raises,292.0,280.0
2025-11-04 11:51:16,Mizuho,Outperform,Outperform,main,Raises,315.0,300.0
2025-11-04 13:09:37,Rosenblatt,Buy,Buy,main,Maintains,305.0,305.0
2025-11-18 16:37:54,Rothschild & Co,Neutral,Buy,down,Maintains,250.0,250.0
2025-11-25 12:38:54,Rosenblatt,Buy,Buy,main,Maintains,305.0,305.0
2025-12-01 14:15:29,Oppenheimer,Outperform,Outperform,main,Raises,305.0,290.0
2025-12-02 14:13:04,Wells Fargo,Overweight,Overweight,main,Raises,295.0,292.0
2025-12-03 14:44:05,B of A Securities,Buy,Buy,main,Raises,303.0,272.0
2025-12-03 15:42:44,Citizens,Market Outperform,Market Outperform,reit,Maintains,300.0,300.0
2025-12-03 17:04:58,Wedbush,Outperform,Outperform,reit,Maintains,340.0,340.0
2025-12-04 17:18:57,Rosenblatt,Buy,Buy,main,Maintains,305.0,305.0
2025-12-10 09:10:59,Guggenheim,Buy,,init,Announces,300.0,0.0
2025-12-11 13:34:20,TD Cowen,Buy,Buy,reit,Maintains,300.0,300.0
2025-12-16 18:09:36,BMO Capital,Outperform,Outperform,main,Raises,304.0,300.0
2026-01-05 16:19:30,Jefferies,Buy,Buy,main,Raises,300.0,275.0
2026-01-08 14:53:16,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,260.0,315.0
2026-01-12 16:22:52,Wells Fargo,Overweight,Overweight,main,Raises,301.0,295.0
2026-01-13 18:50:32,TD Cowen,Buy,Buy,main,Raises,315.0,300.0
2026-01-26 17:39:44,Roth Capital,Buy,Buy,main,Raises,295.0,270.0
2026-01-27 17:15:43,Stifel,Buy,Buy,main,Raises,300.0,295.0
2026-01-27 17:35:16,B of A Securities,Buy,Buy,main,Lowers,286.0,303.0
2026-01-28 14:25:30,Keybanc,Overweight,Overweight,main,Raises,308.0,303.0
2026-01-28 16:15:43,Oppenheimer,Outperform,Outperform,main,Raises,315.0,305.0
2026-01-29 15:40:34,Wedbush,Outperform,Outperform,reit,Maintains,340.0,340.0
2026-01-30 12:08:46,Telsey Advisory Group,Outperform,Outperform,main,Maintains,300.0,300.0
2026-02-02 16:00:22,Citizens,Market Outperform,Market Outperform,main,Raises,315.0,300.0
2026-02-03 14:03:00,UBS,Buy,Buy,main,Raises,311.0,310.0
2026-02-06 11:51:12,Needham,Buy,Buy,reit,Maintains,265.0,265.0
2026-02-06 12:02:15,Morgan Stanley,Overweight,Overweight,main,Lowers,300.0,315.0
2026-02-06 12:08:39,Evercore ISI Group,Outperform,Outperform,main,Lowers,285.0,335.0
2026-02-06 12:13:29,Truist Securities,Buy,Buy,main,Lowers,280.0,290.0
2026-02-06 12:21:37,BMO Capital,Outperform,Outperform,main,Raises,310.0,304.0
2026-02-06 13:17:11,Rosenblatt,Buy,Buy,main,Lowers,296.0,305.0
2026-02-06 13:27:47,Telsey Advisory Group,Outperform,Outperform,main,Maintains,300.0,300.0
2026-02-06 13:34:43,Wedbush,Outperform,Outperform,main,Lowers,300.0,340.0
2026-02-06 14:37:45,DA Davidson,Neutral,Buy,down,Lowers,175.0,300.0
2026-02-06 14:39:14,Scotiabank,Sector Outperform,Sector Outperform,main,Lowers,275.0,300.0
2026-02-06 14:56:36,Guggenheim,Buy,Buy,main,Maintains,300.0,300.0
2026-02-06 15:02:14,Piper Sandler,Overweight,Overweight,reit,Lowers,260.0,300.0
2026-02-06 15:24:55,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,250.0,260.0
2026-02-06 16:33:33,Citizens,Market Outperform,Market Outperform,reit,Maintains,315.0,315.0
2026-02-06 17:05:32,Argus Research,Buy,Buy,reit,Maintains,325.0,325.0
2026-02-06 17:19:59,Oppenheimer,Outperform,Outperform,main,Lowers,260.0,325.0
2026-02-06 17:30:23,RBC Capital,Outperform,Outperform,reit,Maintains,300.0,300.0
2026-02-06 17:47:06,Wells Fargo,Overweight,Overweight,main,Raises,305.0,301.0
2026-02-09 18:04:33,Citigroup,Buy,Buy,main,Lowers,265.0,320.0
2026-02-23 20:55:34,Wells Fargo,Overweight,Overweight,main,Lowers,304.0,305.0
2026-03-17 11:21:51,Needham,Buy,Buy,reit,Maintains,265.0,265.0
2026-03-23 14:49:21,TD Cowen,Buy,Buy,reit,Maintains,300.0,300.0
2026-03-25 14:04:14,Citigroup,Buy,Buy,main,Raises,285.0,265.0
