date,lambda_max,mp_upper,mp_upper_adj,detachment,market_mode_frac,absorption_ratio,n_deviating,effective_rank,N,T,shift
2022-09-16,38.37071127797958,2.707661115402472,1.159639683651943,14.171164574365905,0.3654353455045674,0.7880602354290832,4,21.146708858258933,105,252,8.57455651370594
2022-09-19,38.384178939036914,2.707661115402472,1.1590291792051401,14.17613848375978,0.3655636089432087,0.788380753366196,4,21.119586799574655,105,252,8.608144592035769
2022-09-20,38.37361238729338,2.707661115402472,1.1594762615414227,14.172236019125846,0.36546297511707976,0.7883636433773036,4,21.130599311374336,105,252,8.450616260540203
2022-09-21,38.554985225252935,2.707661115402472,1.1560959635651085,14.239221077532093,0.36719033547859936,0.7890298547464526,4,21.003641176846852,105,252,8.49765572660766
2022-09-22,38.50271057316694,2.707661115402472,1.1578888681520132,14.21991487566339,0.3666924816492089,0.7890755228160857,4,21.039686746863197,105,252,8.403285927889394
2022-09-23,38.644304348144075,2.707661115402472,1.1552609247759338,14.272208633612523,0.36804099379184835,0.7896756057958383,4,20.939509374690076,105,252,8.315992021564945
2022-09-26,38.77246899457391,2.707661115402472,1.1524711117988011,14.319542713088266,0.3692616094721325,0.7903521309047229,4,20.837349548815357,105,252,8.249224698997343
2022-09-27,38.81448298957457,2.707661115402472,1.1542279415073156,14.335059424083472,0.3696617427578531,0.7901465251486074,4,20.848853064866244,105,252,8.104811685219603
2022-09-28,38.95719827620236,2.707661115402472,1.152306696239459,14.38776738144784,0.371020935963832,0.7905563116883935,4,20.764272638972272,105,252,8.147777243763647
2022-09-29,39.15989829460095,2.707661115402472,1.1505941988107453,14.462629046094696,0.3729514123295329,0.7913672283997958,4,20.647956605608492,105,252,8.15675704638994
2022-09-30,39.07338461379372,2.707661115402472,1.1542927472992919,14.430677602719785,0.37212747251232114,0.7902601638002984,4,20.744720237687435,105,252,8.055877890284648
2022-10-03,39.50305067421273,2.707661115402472,1.1470712573325637,14.589362918978479,0.37621953023059745,0.7918701369577054,4,20.460240787500265,105,252,8.142445012111608
2022-10-04,40.066096603465624,2.707661115402472,1.1378828713064246,14.79730841335738,0.3815818724139583,0.7936342857899898,4,20.112834138724377,105,252,8.258147300323676
2022-10-05,40.02136883759613,2.707661115402472,1.139298520084198,14.780789445893149,0.3811558936913917,0.7937142970407111,4,20.130395100813086,105,252,8.167957526502644
2022-10-06,40.09602842486174,2.707661115402472,1.1359610241534592,14.808362906560333,0.3818669373796356,0.7944469797765922,4,20.03772211031344,105,252,8.169252251421058
2022-10-07,40.376517428849866,2.707661115402472,1.1304969117971133,14.911953788887729,0.3845382612271416,0.7953297365723735,4,19.858955634398168,105,252,8.149174457792386
2022-10-10,40.38321586673156,2.707661115402472,1.1313790210828853,14.914427672286058,0.38460205587363394,0.7950078105347257,4,19.879474705593683,105,252,8.03932747000833
2022-10-11,40.32935779180991,2.707661115402472,1.1320074825824762,14.894536676837891,0.3840891218267611,0.7949847881471785,4,19.903856495889794,105,252,7.939093306171709
2022-10-12,40.26514906928013,2.707661115402472,1.133163518991719,14.870822954997099,0.38347761018362025,0.7947471504566851,4,19.945945066637645,105,252,7.893755216661061
2022-10-13,40.70438095136855,2.707661115402472,1.125093955753724,15.033041143820604,0.38766077096541474,0.7963695855201018,4,19.66290178457904,105,252,7.9648130623710225
2022-10-14,40.777305558741446,2.707661115402472,1.1239925638034047,15.05997383748676,0.3883552910356328,0.796405745896047,4,19.630849594321646,105,252,7.866976525291339
2022-10-17,41.122921550542884,2.707661115402472,1.1178488599696406,15.187617577626694,0.39164687190993225,0.7975217673052861,4,19.41283620888893,105,252,7.693435226534975
2022-10-18,41.25935441895656,2.707661115402472,1.1169186385955396,15.238005296989941,0.3929462325614911,0.7976853844218611,4,19.353985188783145,105,252,7.65314922808628
2022-10-19,41.1923748894327,2.707661115402472,1.1171822798531206,15.21326825395939,0.3923083322803114,0.7978322281241272,4,19.367294036017892,105,252,7.5954030682866485
2022-10-20,41.111443434894284,2.707661115402472,1.1203630316071091,15.183378451990437,0.3915375565228027,0.7978514543955504,4,19.42618977685164,105,252,7.586522072927192
2022-10-21,41.394240562531195,2.707661115402472,1.116985397218939,15.287821776167242,0.3942308625002971,0.7986007770899745,4,19.266850698204504,105,252,7.635356929986846
2022-10-24,41.43327991505552,2.707661115402472,1.1155820099154683,15.302239884955766,0.3946026658576716,0.7985554209875433,4,19.232034187954923,105,252,7.5625270615253655
2022-10-25,41.56226957803045,2.707661115402472,1.1136438753181475,15.349878661551985,0.3958311388383853,0.799210156818446,4,19.142343484670636,105,252,7.525079708700905
2022-10-26,41.51332952974481,2.707661115402472,1.1122529409740418,15.331804003683152,0.39536504314042675,0.7991157591965486,4,19.145830032441975,105,252,7.351712806115576
2022-10-27,41.41320618026616,2.707661115402472,1.1152626923953692,15.294826204316347,0.39441148743110627,0.798685140734584,4,19.226607472111002,105,252,7.2577434962898275
2022-10-28,41.60648016525633,2.707661115402472,1.1112296017054317,15.366206623339517,0.3962521920500603,0.7992071941548484,4,19.10350749871385,105,252,7.311639519556276
2022-10-31,41.66751456097006,2.707661115402472,1.1096344650750978,15.388747995066776,0.3968334720092387,0.7993870493877441,4,19.067243380083276,105,252,7.261174103284773
2022-11-01,41.61009201404303,2.707661115402472,1.1111397303197248,15.367540560133216,0.39628659060993365,0.798708054970325,4,19.12770525420987,105,252,7.168310296019507
2022-11-02,41.808153992658134,2.707661115402472,1.108251825068505,15.440689292627262,0.3981728951681727,0.7991389092845969,4,19.019973739383627,105,252,7.088695165088165
2022-11-03,41.6745937811517,2.707661115402472,1.1122878584487415,15.391362509911847,0.3969008931538257,0.7986611368468876,4,19.12674726988202,105,252,6.990622937054186
